Kingston;SMS200S3/120G;ssd;sata3;120;860000;2.940966411
Kingston;SMS200S3/30G;ssd;sata3;30;452000;2.83497395
Kingston;SMS200S3/60G;ssd;sata3;60;565000;2.867767229
Kingston;SUV300S37A/120G;ssd;sata3;120;608000;2.913163776
Kingston;SUV300S37A/240G;ssd;sata3;240;1030000;3.041027051
Kingston;SUV400S37/120G;ssd;sata3;120;714000;2.924858535
Kingston;SUV400S37/240G;ssd;sata3;240;1157000;3.055038697
Kingston;SUV400S37/480G;ssd;sata3;480;2025000;3.313413117
Kingston;SUV400S37/960G;ssd;sata3;960;4090000;3.866459843
Kingston;SV300S37A/120G;ssd;sata3;120;604000;2.912722464
Kingston;SV300S37A/240G;ssd;sata3;240;978000;3.035289999
Kingston;SV300S37A/480G;ssd;sata3;480;1945000;3.304586884
Kingston;SV300S3N7A/240G;ssd;sata3;240;1455000;3.087916417
Natno;120Gb;ssd;sata3;120;550000;2.906764756
Natno;240Gb;ssd;sata3;240;950000;3.032200817
Natno;480Gb;ssd;sata3;480;1900000;3.299622127
OCZ;ARC 100;ssd;sata3;120;990000;2.955309041
OCZ;ARC 100;ssd;sata3;240;1580000;3.101707406
OCZ;Vector 150 VTR150-25SAT3-120G;ssd;sata3;120;1291000;2.988517744
OCZ;Vector 150 VTR150-25SAT3-240G;ssd;sata3;240;2094000;3.158415957
OCZ;Vector 150 VTR150-25SAT3-480G;ssd;sata3;480;3962000;3.527118296
OCZ;Vector 180;ssd;sata3;120;1390000;2.999440208
OCZ;Vector 180;ssd;sata3;240;1568000;3.100383471
OCZ;Vector 180;ssd;sata3;480;2552000;3.371555931
OCZ;Vector 180;ssd;sata3;960;4747000;3.938945286
OCZ;Vertex 460A;ssd;sata3;120;1250000;2.9839943
OCZ;Vertex 460A;ssd;sata3;240;1925000;3.139770539
OCZ;Vertex 460A;ssd;sata3;480;3650000;3.492695986
PATRIOT;Blaze;ssd;sata3;120;580000;2.910074594
PATRIOT;Blaze;ssd;sata3;240;890000;3.025581142
PATRIOT;BLAZE;ssd;sata3;60;615000;2.873283625
PATRIOT;Ignite;ssd;sata3;240;960000;3.033304097
PATRIOT;Ignite;ssd;sata3;480;2285000;3.342098376
PATRIOT;Ignite;ssd;sata3;960;3915000;3.847152458
PATRIOT;Spark SATA3;ssd;sata3;128;715000;2.930389189
PATRIOT;Spark SATA3;ssd;sata3;256;1025000;3.051316064
PATRIOT;Spark SATA3;ssd;sata3;512;1805000;3.31082228
Phinocom;P70S EVO;ssd;sata3;120;535000;2.905109838
Pioneer;APS-SL2;ssd;sata3;120;628000;2.915370334
Pioneer;APS-SL2;ssd;sata3;240;990000;3.036613934
Plextor;M5 PRO Xtreme;ssd;sata3;128;1125000;2.975623636
Plextor;M5S Series;ssd;sata3;128;875000;2.948041656
Plextor;M5S Series;ssd;sata3;256;2020000;3.161092343
Plextor;M6 PRO;ssd;sata3;128;1320000;2.99713758
Plextor;M6 PRO 1TB;ssd;sata3;1000;8295000;4.357490374
Plextor;M6 PRO;ssd;sata3;256;2330000;3.195293998
Plextor;M6 PRO;ssd;sata3;512;4245000;3.580022402
Plextor;M6S;ssd;sata3;128;1075000;2.97010724
Plextor;M6S;ssd;sata3;256;2180000;3.17874481
Plextor;M6S;ssd;sata3;512;3720000;3.522100245
PNY;XLR8;ssd;sata3;240;1231000;3.063202963
Samsung;750 Evo;ssd;sata3;120;728000;2.926403126
Samsung;750 Evo;ssd;sata3;250;1173000;3.063579351
Samsung;750 Evo;ssd;sata3;500;2110000;3.336341806
Samsung;SM863 SATA;ssd;sata3;480;4150000;3.547859945
Samsung;SSD 850 Evo;ssd;sata3;1000;4028000;3.886721144
Samsung;SSD 850 Evo;ssd;sata3;120;1003000;2.956743304
Samsung;SSD 850 Evo;ssd;sata3;2000;9350000;5.151427107
Samsung;SSD 850 Evo;ssd;sata3;250;1395000;3.088072149
Samsung;SSD 850 Evo;ssd;sata3;4000;16450000;7.289836888
Samsung;SSD 850 Evo;ssd;sata3;500;2320000;3.359510669
Samsung;SSD 850 Pro;ssd;sata3;128;1158000;2.979264457
Samsung;SSD 850 Pro;ssd;sata3;1000;5555000;4.055191876
Samsung;SSD 850 Pro;ssd;sata3;256;1725000;3.128545607
Samsung;SSD 850 Pro;ssd;sata3;2000;11640000;5.404078042
Samsung;SSD 850 Pro;ssd;sata3;512;3245000;3.469694483
Sandisk;SSD;ssd;sata3;32;471000;2.838425262
Sandisk;SSD;ssd;sata3;64;732000;2.888902154
Sandisk;SSD Extreme Desktop;ssd;sata3;120;1457000;3.006832179
Sandisk;SSD Extreme Desktop;ssd;sata3;240;2551000;3.208835816
Sandisk;SSD Extreme Desktop;ssd;sata3;480;4183000;3.551500767
Sandisk;SSD Extreme Pro;ssd;sata3;240;1576000;3.101266095
Sandisk;SSD Extreme Pro;ssd;sata3;480;3400000;3.465114006
Sandisk;SSD Extreme Pro;ssd;sata3;960;5000000;3.96685825
Sandisk;SSD Plus;ssd;sata3;120;745000;2.928278701
Sandisk;SSD Plus;ssd;sata3;240;1196000;3.059341486
Sandisk;SSD Plus;ssd;sata3;480;2017000;3.312530494
Sandisk;SSD Ultra-II;ssd;sata3;120;684000;2.921548698
Sandisk;SSD Ultra-II;ssd;sata3;240;1359000;3.077324936
Sandisk;SSD Ultra-II;ssd;sata3;480;2137000;3.325769844
Sandisk;SSD Ultra-II;ssd;sata3;960;3242000;3.772901768
Sandisk;U110;ssd;sata3;32;450000;2.836108376
Sandisk;X110;ssd;sata3;128;885000;2.949144936
Sandisk;X400;ssd;sata3;256;1130000;3.062900495
Sandisk;X400;ssd;sata3;512;2160000;3.349988691
Sandisk;X400s;ssd;sata3;1000;3980000;3.881425403
Sandisk;Z400s;ssd;sata3;256;1060000;3.055177541
Sandisk;Z400s;ssd;sata3;512;2080000;3.341162458
Sandisk;Z410S;ssd;sata3;120;665000;2.919452467
Sandisk;Z410s;ssd;sata3;240;990000;3.036613934
Sandisk;Z410S;ssd;sata3;480;2125000;3.324445909
Silicon Power;S57;ssd;sata3;120;686000;2.921769353
Silicon Power;S57;ssd;sata3;240;1109000;3.049742957
Silicon Power;Slim S55;ssd;sata3;120;609000;2.913274104
Silicon Power;Slim S60 & Upgrade Kit;ssd;sata3;120;1009000;2.957405271
Silicon Power;Slim S60;ssd;sata3;120;675000;2.920555746
Silicon Power;Slim S60 & Upgrade Kit;ssd;sata3;240;1570000;3.100604127
Silicon Power;Slim S60;ssd;sata3;240;1110000;3.049853284
Silicon Power;Slim S60 & Upgrade Kit;ssd;sata3;480;2800000;3.398917254
Silicon Power;Slim S60;ssd;sata3;60;570000;2.868318868
Silicon Power;Slim S85;ssd;sata3;480;2070000;3.318377874
Silicon Power;Velox V55;ssd;sata3;240;1037000;3.041799346
Silicon Power;Velox V80;ssd;sata3;120;712000;2.924637879
Silicon Power;Velox V80;ssd;sata3;240;1300000;3.070815589
Silicon Power;Velox V80;ssd;sata3;480;3295000;3.453529574
Team;L3 Series;ssd;sata3;120;630000;2.91559099
Team;L3 Series;ssd;sata3;240;1040000;3.04213033
Team;L5 Series;ssd;sata3;120;685000;2.921659026
Team;L5 Series;ssd;sata3;240;1065000;3.044888528
Team;L5 Series;ssd;sata3;480;2113000;3.323121974
Team;L7 Series;ssd;sata3;120;600000;2.912281152
Team;L7 Series;ssd;sata3;240;1110000;3.049853284
Team;T2535T120G0C101 L5 Lite;ssd;sata3;120;660000;2.918900828
Team;T2535T240G0C101 L5 Lite;ssd;sata3;240;1090000;3.047646726
Team;T253L3120GMC101 L3;ssd;sata3;120;760000;2.929933619
Team;T253L3240GMC101 L3;ssd;sata3;240;1315000;3.072470508
Team;T253L3480GMC101 L3;ssd;sata3;480;2280000;3.341546737
Team;T253L3960GMC101 L3;ssd;sata3;960;4840000;3.949205783
Team;T253LE120GTC103 L3 EVO;ssd;sata3;120;725000;2.926072142
Team;T253LE240GTC103 L3 EVO;ssd;sata3;240;1215000;3.061437716
Team;T253LE480GTC103 L3 EVO;ssd;sata3;480;2180000;3.330513945
Team;T253LE960GTC103 L3 EVO;ssd;sata3;960;3540000;3.805779488
Team;TM38P1064GMC101 (64gb);ssd;sata3;64;560000;2.869925752
Team;TM38P1128GMC101 (128GB);ssd;sata3;128;775000;2.937008864
Team;TM38P1256GMC101 (256GB);ssd;sata3;256;1190000;3.06952017
Toshiba;OCZ Trion 150 Series;ssd;sata3;120;590000;2.911177873
Toshiba;OCZ Trion 150 Series;ssd;sata3;240;880000;3.024477863
Toshiba;OCZ Trion 150 Series;ssd;sata3;480;1710000;3.278659823
Toshiba;OCZ Trion 150 Series;ssd;sata3;960;3430000;3.793643417
Toshiba;Q Series;ssd;sata3;128;880000;2.948593296
Toshiba;Q Series;ssd;sata3;256;1425000;3.095447231
Toshiba;Q Series;ssd;sata3;512;2600000;3.398532976
Toshiba;Q300;ssd;sata3;120;600000;2.912281152
Toshiba;Q300;ssd;sata3;240;870000;3.023374584
Toshiba;Q300;ssd;sata3;480;1745000;3.2825213
Toshiba;Q300;ssd;sata3;940;3385000;3.775127845
Toshiba;Q300 Pro;ssd;sata3;128;827000;2.942745916
Toshiba;Q300 Pro;ssd;sata3;256;1252000;3.076360501
Toshiba;Q300 Pro;ssd;sata3;512;2195000;3.353850168
Transcend;IDE - MLC;ssd;sata3;128;2604000;3.138798628
Transcend;MLC D320;ssd;sata3;128;1252000;2.989635282
Transcend;MLC D370;ssd;sata3;128;824000;2.942414932
Transcend;MLC D370;ssd;sata3;1000;5917000;4.095130583
Transcend;220S;ssd;sata3;120;694000;2.922651977
Transcend;220S;ssd;sata3;240;1095000;3.048198366
Transcend;220S;ssd;sata3;480;2028000;3.313744101
Transcend;MLC D370;ssd;sata3;256;1466000;3.099970676
Transcend;32Gb MLC;ssd;sata3;32;976000;2.894140862
Transcend;512Gb MLC;ssd;sata3;512;5806000;3.752244284
Transcend;512Gb MLC D370;ssd;sata3;512;2903000;3.431962335
Transcend;64Gb MLC;ssd;sata3;64;1169000;2.937115455
Transcend;64Gb MLC D720;ssd;sata3;64;1390000;2.961497925
V-GEN;120Gb;ssd;sata3;120;588000;2.910957217
V-GEN;240Gb;ssd;sata3;240;899000;3.026574094
V-GEN;480Gb;ssd;sata3;480;1788000;3.2872654
WDC;Green PC;ssd;sata3;120;700000;2.923313944
WDC;Green PC;ssd;sata3;240;1140000;3.053163122
Hitachi;3 TB 7200 RPM 64Mb For NAS;hdd;sata3;3000;1500000;3.96289372
Hitachi;4 TB 7200 RPM 64Mb for NAS;hdd;sata3;4000;2030000;4.698908295
Hitachi;6 TB 7200 RPM 64Mb for NAS;hdd;sata3;6000;3570000;6.223894846
Seagate;SATA2 160Gb (USED);hdd;sata3;160;155000;1.89028686
Seagate;SATA2 250Gb (USED);hdd;sata3;250;193000;1.95545799
Seagate;SATA2 320Gb (USED);hdd;sata3;320;245000;2.008622897
Seagate;SATA3 1 TB 7200 RPM TB;hdd;sata3;1000;655000;2.514585073
Seagate;SATA3 1 TB SSHD 7200RPM 64Mb;hdd;sata3;1000;1115000;2.565335915
Seagate;SATA3 2 TB 7200RPM;hdd;sata3;2000;928000;3.222245372
Seagate;SATA3 2 TB 7200RPM (USED);hdd;sata3;2000;880000;3.216949632
Seagate;SATA3 2 TB SSHD 7200RPM 64Mb;hdd;sata3;2000;1520000;3.2875595
Seagate;SATA3 3 TB 7200RPM;hdd;sata3;3000;1270000;3.937518299
Seagate;SATA3 4 TB 5900RPM;hdd;sata3;4000;1775000;4.670774676
Seagate;SATA3 4 TB 7200RPM ST4000NM0033;hdd;sata3;4000;1620000;4.653673848
Seagate;SATA3 4 TB SSHD 7200RPM 64Mb;hdd;sata3;4000;2320000;4.730903392
Seagate;SATA3 500Gb 7200RPM;hdd;sata3;500;608000;2.170629271
Seagate;SATA3 500Gb 7200RPM (USED);hdd;sata3;500;555000;2.164781892
Seagate;2 TB For NAS;hdd;sata3;2000;1035000;3.23405046
Seagate;3 TB For NAS;hdd;sata3;3000;1623000;3.976464054
Seagate;4 TB For NAS;hdd;sata3;4000;1854000;4.679490581
Seagate;6 TB For NAS;hdd;sata3;6000;4360000;6.311053902
Seagate;8 TB For NAS;hdd;sata3;8000;4860000;7.721299418
Toshiba;SATA3 1 TB 7200rpm;hdd;sata3;1000;580000;2.506310479
Toshiba;SATA3 2 TB 7200rpm;hdd;sata3;2000;837000;3.212205532
Toshiba;SATA3 3 TB 7200rpm;hdd;sata3;3000;1190000;3.928692065
Toshiba;SATA3 4 TB 7200RPM;hdd;sata3;4000;1690000;4.661396803
Toshiba;SATA3 500Gb 7200rpm;hdd;sata3;500;510000;2.159817135
WDC;SATA 160Gb (USED);hdd;sata3;160;135000;1.888080301
WDC;SATA2 320Gb (USED);hdd;sata3;320;235000;2.007519618
WDC;SATA2 Blue 250Gb;hdd;sata3;250;230000;1.959540123
WDC;SATA3 Blue 1 TB 64Mb;hdd;sata3;1000;683000;2.517674254
WDC;SATA3 Blue 2 TB 64Mb;hdd;sata3;2000;990000;3.229085703
WDC;SATA3 Blue 3TB 64Mb;hdd;sata3;3000;1390000;3.950757649
WDC;SATA3 Blue 4 TB 64Mb;hdd;sata3;4000;1835000;4.677394351
WDC;SATA3 Blue 5 TB 64Mb;hdd;sata3;5000;2530000;5.431613032
WDC;SATA3 Blue 500Gb 16Mb;hdd;sata3;500;643000;2.174490749
WDC;SATA3 Blue 500Gb 16Mb (USED);hdd;sata3;500;582000;2.167760745
WDC;SATA3 Blue 6 TB 64Mb;hdd;sata3;6000;3025000;6.16376613
WDC;SATA3 Caviar Black 1 TB 64Mb;hdd;sata3;1000;1160000;2.570300672
WDC;SATA3 Caviar Black 2 TB 64Mb Ver 2;hdd;sata3;2000;1795000;3.317899678
WDC;SATA3 Caviar Black 3 TB 64Mb Ver 2;hdd;sata3;3000;2220000;4.042329822
WDC;SATA3 Caviar Black 4 TB 64Mb Ver 2;hdd;sata3;4000;3000000;4.805926377
WDC;SATA3 Caviar Black 500Gb;hdd;sata3;500;835000;2.195673709
WDC;SATA3 Green 3 TB 64Mb;hdd;sata3;3000;1505000;3.96344536
WDC;SATA3 Green 4 TB 64Mb;hdd;sata3;4000;1855000;4.679600909
WDC;SATA3 Green 5 TB 64Mb;hdd;sata3;5000;2260000;5.401824494
WDC;SATA3 Green 6 TB 64Mb;hdd;sata3;6000;3025000;6.16376613
WDC;SATA3 Red 2 TB 64Mb;hdd;sata3;2000;1280000;3.2610808
WDC;SATA3 Red 3 TB 64Mb;hdd;sata3;3000;1555000;3.968961756
WDC;SATA3 Red 4 TB 64Mb;hdd;sata3;4000;2235000;4.721525518
WDC;SATA3 Red 5 TB 64Mb;hdd;sata3;5000;2825000;5.464159769
WDC;SATA3 Red 6TB 64Mb;hdd;sata3;6000;3590000;6.226101405
WDC;SATA3 Red 8 TB 64Mb;hdd;sata3;8000;4910000;7.726815814
